timestamp,raw_acetone,raw_ammonia,corrected_acetone,corrected_ammonia,temperature,humidity,voc_index,voc_type,diabetes_stage,kidney_stage,hydration_status
2025-11-01 17:45:34,1.603663,2.929914,0.704,1.13,30.1,67.0,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:45:37,1.608059,2.930403,0.708,1.13,30.1,66.9,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:45:40,1.614896,2.935287,0.715,1.135,30.0,67.0,94.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:45:44,1.620024,2.939438,0.72,1.139,30.1,67.0,94.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:45:47,1.616361,2.936996,0.716,1.137,30.0,66.7,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:45:50,1.61514,2.937729,0.715,1.138,30.0,66.7,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:45:53,1.604396,2.934554,0.704,1.135,30.1,66.9,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:45:57,1.601954,2.936019,0.702,1.136,30.1,67.0,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:46:00,1.600733,2.936996,0.701,1.137,30.1,66.9,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:46:03,1.608303,2.944078,0.708,1.144,30.1,67.0,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:46:07,1.609768,2.946032,0.71,1.146,30.0,67.0,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:46:10,1.621001,2.952137,0.721,1.152,30.0,66.8,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:46:13,1.625885,2.95409,0.726,1.154,30.0,66.8,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:46:16,1.626862,2.954579,0.727,1.155,30.0,66.8,94.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:46:19,1.62149,2.951893,0.721,1.152,30.1,66.9,94.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:46:23,1.635165,2.962149,0.735,1.162,30.0,67.4,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:46:26,1.637363,2.963859,0.737,1.164,30.0,67.2,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:46:29,1.635409,2.964347,0.735,1.164,30.1,66.9,96.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:46:32,1.63199,2.963126,0.732,1.163,30.0,66.5,96.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:46:36,1.639805,2.966789,0.74,1.167,30.0,66.6,96.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:46:39,1.637607,2.964102,0.738,1.164,30.0,66.3,96.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:46:42,1.639805,2.966056,0.74,1.166,30.1,66.6,96.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:46:45,1.641758,2.966545,0.742,1.167,30.0,66.5,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:46:48,1.653724,2.973382,0.754,1.173,30.0,66.9,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:46:52,1.643468,2.967521,0.743,1.168,30.1,67.3,96.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:46:55,1.633944,2.959463,0.734,1.159,30.0,67.2,97.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:46:58,1.630037,2.953602,0.73,1.154,30.0,67.3,99.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:47:01,1.629548,2.953113,0.73,1.153,30.0,66.7,99.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:47:05,1.604151,2.922833,0.704,1.123,30.0,67.0,99.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:47:08,1.581197,2.898901,0.681,1.099,30.0,66.8,99.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:47:12,1.552625,2.869109,0.653,1.069,30.0,66.7,99.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:47:15,1.516972,2.834432,0.617,1.034,30.0,66.8,99.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:47:18,1.484005,2.798291,0.584,0.998,30.0,66.8,99.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:47:21,1.47033,2.789255,0.57,0.989,30.0,66.9,100.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:47:25,1.468376,2.781685,0.568,0.982,30.0,67.0,100.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:47:28,1.472039,2.783394,0.572,0.983,30.0,67.2,100.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:47:31,1.478388,2.788278,0.578,0.988,30.1,67.2,101.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:47:34,1.490598,2.797802,0.591,0.998,30.0,67.2,103.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:47:38,1.501587,2.805616,0.602,1.006,30.0,67.5,104.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:47:41,1.515507,2.816361,0.616,1.016,30.1,67.3,105.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:47:44,1.52503,2.824176,0.625,1.024,30.1,67.6,105.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:47:47,1.533822,2.830281,0.634,1.03,30.0,67.2,106.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:47:51,1.536508,2.831013,0.637,1.031,30.0,67.9,108.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:47:54,1.537485,2.832479,0.637,1.032,30.1,68.5,112.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:47:57,1.537485,2.83199,0.637,1.032,30.0,68.7,117.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:48:01,1.539683,2.832479,0.64,1.032,30.1,69.0,123.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:48:04,1.53895,2.832479,0.639,1.032,30.1,69.2,128.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:48:07,1.53895,2.833211,0.639,1.033,30.1,69.0,133.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:48:11,1.540904,2.833211,0.641,1.033,30.1,68.7,138.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:48:14,1.539683,2.833456,0.64,1.033,30.0,68.7,142.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:48:17,1.538461,2.833944,0.638,1.034,30.1,68.7,147.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:48:21,1.539927,2.834677,0.64,1.035,30.1,68.7,153.0,Exogenous,Normal,Normal,Hydrated
2025-11-01 17:48:24,1.539438,2.834921,0.639,1.035,30.1,68.9,157.0,Exogenous,Normal,Normal,Hydrated
2025-11-01 17:48:27,1.539927,2.835653,0.64,1.036,30.1,68.9,159.0,Exogenous,Normal,Normal,Hydrated
2025-11-01 17:48:31,1.541392,2.836874,0.641,1.037,30.0,68.8,160.0,Exogenous,Normal,Normal,Hydrated
2025-11-01 17:48:34,1.541148,2.835653,0.641,1.036,30.1,68.9,161.0,Exogenous,Normal,Normal,Hydrated
2025-11-01 17:48:37,1.540659,2.835409,0.641,1.035,30.1,68.7,162.0,Exogenous,Normal,Normal,Hydrated
2025-11-01 17:48:41,1.54188,2.836142,0.642,1.036,30.1,68.4,162.0,Exogenous,Normal,Normal,Hydrated
2025-11-01 17:48:44,1.540171,2.835409,0.64,1.035,30.1,68.1,160.0,Exogenous,Normal,Normal,Hydrated
2025-11-01 17:48:47,1.537485,2.833944,0.637,1.034,30.0,67.6,158.0,Exogenous,Normal,Normal,Hydrated
2025-11-01 17:48:51,1.536752,2.834188,0.637,1.034,30.1,67.9,155.0,Exogenous,Normal,Normal,Hydrated
2025-11-01 17:48:54,1.536752,2.832235,0.637,1.032,30.0,67.7,152.0,Exogenous,Normal,Normal,Hydrated
2025-11-01 17:48:57,1.536508,2.831746,0.637,1.032,30.1,67.6,149.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:49:01,1.537973,2.831746,0.638,1.032,30.1,67.6,146.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:49:04,1.540415,2.832479,0.64,1.032,30.1,67.5,142.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:49:07,1.541392,2.832234,0.641,1.032,30.2,67.7,138.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:49:10,1.540415,2.8337,0.64,1.034,30.1,68.1,136.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:49:14,1.539683,2.83492,0.64,1.035,30.1,68.1,134.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:49:17,1.53895,2.836142,0.639,1.036,30.1,67.7,132.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:49:20,1.538706,2.835653,0.639,1.036,30.1,67.8,130.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:49:23,1.539927,2.838339,0.64,1.038,30.1,67.9,129.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:49:27,1.540904,2.839072,0.641,1.039,30.1,67.9,128.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:49:30,1.540659,2.83663,0.641,1.037,30.1,67.8,127.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:49:33,1.54188,2.837363,0.642,1.037,30.1,68.1,129.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:49:36,1.542125,2.83956,0.642,1.04,30.1,68.6,132.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:49:40,1.542369,2.839804,0.642,1.04,30.1,69.0,134.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:49:43,1.542613,2.841514,0.643,1.042,30.1,68.3,134.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:49:46,1.543834,2.844444,0.644,1.044,30.1,67.7,131.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:49:50,1.542857,2.843712,0.643,1.044,30.1,67.8,129.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:49:53,1.542369,2.842979,0.642,1.043,30.1,68.0,127.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:49:56,1.544078,2.843712,0.644,1.044,30.1,67.7,125.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:50:00,1.544078,2.842491,0.644,1.042,30.1,67.3,122.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:50:05,1.544078,2.842491,0.644,1.042,30.1,67.0,119.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:50:09,1.545055,2.843712,0.645,1.044,30.1,66.9,116.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:50:12,1.546276,2.8442,0.646,1.044,30.1,66.8,113.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:50:16,1.545788,2.842979,0.646,1.043,30.1,67.4,111.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:50:20,1.546032,2.843467,0.646,1.043,30.0,67.8,109.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:50:24,1.545788,2.842491,0.646,1.042,30.1,67.6,106.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:50:28,1.543101,2.841026,0.643,1.041,30.1,67.4,104.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:50:32,1.539683,2.838828,0.64,1.039,30.1,67.2,102.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:50:36,1.535043,2.837607,0.635,1.038,30.1,67.1,100.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:50:40,1.531136,2.836142,0.631,1.036,30.0,67.0,98.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:50:44,1.528205,2.834921,0.628,1.035,30.0,67.0,96.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:50:48,1.526496,2.834188,0.626,1.034,30.0,66.9,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:50:52,1.525519,2.834432,0.626,1.034,30.1,67.3,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:50:56,1.526007,2.840293,0.626,1.04,30.1,67.1,92.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:51:00,1.525763,2.840293,0.626,1.04,30.1,67.1,91.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:51:05,1.524786,2.840049,0.625,1.04,30.0,67.4,90.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:51:08,1.527228,2.840293,0.627,1.04,30.1,67.3,89.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:51:12,1.526007,2.83663,0.626,1.037,30.1,67.1,88.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:51:15,1.524542,2.826129,0.625,1.026,30.1,67.0,87.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:51:19,1.523077,2.822466,0.623,1.022,30.1,67.0,86.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:51:22,1.51917,2.816117,0.619,1.016,30.1,67.1,85.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:51:26,1.521856,2.816362,0.622,1.016,30.1,67.3,85.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:51:30,1.523077,2.819047,0.623,1.019,30.1,67.4,85.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:51:33,1.505494,2.799756,0.605,1.0,30.1,67.5,86.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:51:38,1.505494,2.793895,0.605,0.994,30.1,67.3,86.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:51:41,1.502076,2.786325,0.602,0.986,30.1,67.2,86.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:51:45,1.489133,2.772405,0.589,0.972,30.1,67.2,86.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:51:49,1.477167,2.756776,0.577,0.957,30.1,67.1,85.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:51:53,1.483028,2.764102,0.583,0.964,30.1,67.0,85.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:51:57,1.469597,2.756044,0.57,0.956,30.1,67.1,85.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:52:01,1.457631,2.748718,0.558,0.949,30.1,67.3,85.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:52:05,1.484493,2.773627,0.584,0.974,30.1,67.7,85.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:52:09,1.211233,2.796581,0.311,0.997,30.1,68.2,86.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:52:13,0.939194,2.822711,0.039,1.023,30.0,68.7,88.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:52:17,0.668864,2.852015,-0.231,1.052,30.1,68.7,91.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:52:21,0.403419,2.889133,-0.497,1.089,30.1,68.7,94.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:52:24,0.102808,2.893284,-0.797,1.093,30.1,68.6,97.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:52:28,0.103297,2.892308,-0.797,1.092,30.1,72.6,98.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:52:32,0.102564,2.89011,-0.797,1.09,30.1,72.0,99.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:52:36,0.103053,2.883761,-0.797,1.084,30.1,70.4,99.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:52:40,0.410256,2.871551,-0.49,1.072,30.1,69.3,99.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:52:44,0.716483,2.854457,-0.184,1.054,30.1,69.2,99.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:52:49,1.021001,2.83663,0.121,1.037,30.1,69.4,99.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:52:52,1.327961,2.82149,0.428,1.021,30.1,70.4,99.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:52:56,1.640293,2.823687,0.74,1.024,30.1,70.1,98.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:53:00,1.654213,2.838584,0.754,1.039,30.1,69.4,98.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:53:04,1.65812,2.859341,0.758,1.059,30.1,68.3,97.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:53:07,1.668864,2.895482,0.769,1.095,30.1,68.3,98.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:53:11,1.677411,2.926984,0.777,1.127,30.1,68.1,99.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:53:14,1.672772,2.940903,0.773,1.141,30.1,68.1,99.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:53:18,1.661783,2.946032,0.762,1.146,30.1,68.5,100.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:53:22,1.656899,2.950916,0.757,1.151,30.1,68.4,101.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:53:26,1.646398,2.950428,0.746,1.15,30.0,68.1,100.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:53:29,1.640049,2.950916,0.74,1.151,30.1,67.8,100.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:53:33,1.651526,2.959219,0.752,1.159,30.1,67.7,99.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:53:36,1.649328,2.960684,0.749,1.161,30.1,67.6,98.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:53:40,1.64884,2.960928,0.749,1.161,30.1,67.5,96.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:53:44,1.654701,2.964346,0.755,1.164,30.1,67.6,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:53:47,1.664957,2.970452,0.765,1.17,30.0,67.6,94.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:53:51,1.657875,2.967277,0.758,1.167,30.0,68.0,94.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:53:55,1.668864,2.973871,0.769,1.174,30.0,68.6,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:53:59,1.677656,2.978266,0.778,1.178,30.0,69.1,97.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:54:03,1.680342,2.978999,0.78,1.179,30.0,68.9,101.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:54:07,1.667887,2.971673,0.768,1.172,30.1,69.3,103.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:54:10,1.663248,2.968987,0.763,1.169,30.1,68.9,105.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:54:14,1.652747,2.962637,0.753,1.163,30.0,68.6,105.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:54:18,1.648352,2.962149,0.748,1.162,30.0,67.9,105.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:54:21,1.649084,2.965568,0.749,1.166,30.0,68.1,104.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:54:25,1.660806,2.972649,0.761,1.173,30.0,67.5,103.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:54:29,1.670574,2.978755,0.771,1.179,30.0,67.3,102.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:54:33,1.678144,2.982418,0.778,1.182,30.0,67.3,101.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:54:37,1.679609,2.981197,0.78,1.181,30.0,68.3,100.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:54:40,1.668376,2.968987,0.768,1.169,30.0,68.2,99.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:54:44,1.662759,2.962637,0.763,1.163,30.0,67.9,97.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:54:47,1.653968,2.9558,0.754,1.156,30.0,67.9,96.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:54:51,1.652015,2.95409,0.752,1.154,30.0,67.6,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:54:54,1.643223,2.947741,0.743,1.148,30.0,67.5,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:54:58,1.645421,2.951892,0.745,1.152,30.0,67.6,92.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:55:01,1.647863,2.954579,0.748,1.155,30.0,67.7,92.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:55:05,1.653236,2.957753,0.753,1.158,30.0,68.1,93.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:55:09,1.650794,2.956288,0.751,1.156,30.0,67.9,94.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:55:12,1.658608,2.962882,0.759,1.163,30.0,68.7,97.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:55:16,1.662271,2.966056,0.762,1.166,30.0,68.6,99.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:55:19,1.65177,2.962393,0.752,1.162,30.0,68.2,100.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:55:23,1.642491,2.959463,0.742,1.159,30.0,67.8,100.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:55:27,1.63956,2.958486,0.74,1.158,30.0,67.6,100.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:55:31,1.628327,2.952137,0.728,1.152,30.0,68.7,101.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:55:34,1.630037,2.953846,0.73,1.154,30.0,69.7,104.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:55:38,1.632967,2.956777,0.733,1.157,30.0,70.1,108.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:55:41,1.637363,2.959219,0.737,1.159,30.0,70.1,111.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:55:45,1.636874,2.959463,0.737,1.159,30.0,70.9,116.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:55:49,1.647863,2.968498,0.748,1.168,30.0,71.8,122.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:55:52,1.648596,2.969719,0.749,1.17,30.0,71.0,126.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:55:56,1.643956,2.966545,0.744,1.167,30.0,70.6,127.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:56:00,1.638828,2.965079,0.739,1.165,30.0,69.6,128.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:56:03,1.637851,2.967765,0.738,1.168,30.0,69.1,127.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:56:07,1.628083,2.961416,0.728,1.161,30.0,69.2,126.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:56:11,1.620757,2.957021,0.721,1.157,30.0,69.4,125.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:56:15,1.629792,2.964103,0.73,1.164,30.1,68.8,123.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:56:18,1.637363,2.968498,0.737,1.168,30.0,68.9,122.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:56:22,1.639805,2.969963,0.74,1.17,30.0,69.3,123.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:56:25,1.645177,2.973871,0.745,1.174,30.0,69.4,122.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:56:29,1.64884,2.976801,0.749,1.177,30.1,69.1,121.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:56:32,1.647619,2.976068,0.748,1.176,30.0,68.6,119.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:56:35,1.647619,2.977533,0.748,1.178,30.1,68.3,117.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:56:39,1.641026,2.972893,0.741,1.173,30.0,68.0,114.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:56:43,1.640537,2.973138,0.741,1.173,30.0,68.9,113.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:56:46,1.643712,2.974359,0.744,1.174,30.1,68.9,111.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:56:50,1.637851,2.975824,0.738,1.176,30.1,68.3,109.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:56:53,1.639072,2.976313,0.739,1.176,30.0,68.6,108.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:56:57,1.639072,2.976801,0.739,1.177,30.0,68.2,106.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:57:01,1.63956,2.976557,0.74,1.177,30.0,67.8,104.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:57:05,1.631746,2.971428,0.732,1.171,30.0,68.8,103.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:57:08,1.642735,2.968987,0.743,1.169,30.0,68.7,101.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:57:12,1.331868,2.961416,0.432,1.161,30.0,67.7,100.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:57:16,1.031746,2.958242,0.132,1.158,30.0,68.8,98.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:57:19,0.724298,2.953114,-0.176,1.153,30.0,68.3,97.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:57:23,0.42149,2.952869,-0.479,1.153,30.0,68.4,96.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:57:30,0.106716,2.947253,-0.793,1.147,30.0,67.8,95.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:57:33,0.107204,2.954334,-0.793,1.154,30.0,68.1,94.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:57:37,0.10696,2.957509,-0.793,1.158,30.0,69.5,103.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:57:40,0.107448,2.96337,-0.793,1.163,30.0,70.2,110.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:57:44,0.110379,2.967033,-0.79,1.167,30.0,69.9,115.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:57:48,0.111355,2.971184,-0.789,1.171,30.0,69.8,118.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:57:51,0.111111,2.969719,-0.789,1.17,30.0,69.3,119.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:57:55,0.1116,2.972405,-0.788,1.172,30.0,69.3,118.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:57:59,0.113553,2.971917,-0.786,1.172,30.0,69.4,119.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:58:03,0.113553,2.972893,-0.786,1.173,30.0,69.3,119.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:58:06,0.113797,2.972649,-0.786,1.173,30.0,69.3,119.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:58:10,0.114774,2.970452,-0.785,1.17,30.0,69.5,118.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:58:13,0.114774,2.969719,-0.785,1.17,30.0,70.1,119.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:58:17,0.112576,2.969475,-0.787,1.169,30.0,70.2,119.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:58:21,0.111111,2.968987,-0.789,1.169,30.1,69.8,118.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:58:24,0.108669,2.969964,-0.791,1.17,30.0,69.4,118.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:58:28,0.108669,2.970452,-0.791,1.17,30.0,69.5,117.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:58:32,0.107448,2.971428,-0.793,1.171,30.0,69.9,118.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:58:36,0.109402,2.971673,-0.791,1.172,30.0,70.0,119.0,Endogenous,Normal,Normal,Hydrated
2025-11-01 17:58:39,0.109402,2.971428,-0.791,1.171,30.0,69.6,118.0,Endogenous,Normal,Normal,Hydrated
